step,waiting_time_avg,queue_length_max,throughput,occupancy_avg,speed_avg,green_phase_index,co2_mg,controller_mode
473,1.871,19,0,0.0,6.869,2,230647.422,fixed
474,1.663,18,0,0.0,7.02,2,219282.633,fixed
475,1.691,13,1,0.0,7.355,2,225465.891,fixed
476,1.821,16,1,0.0,7.557,2,239617.729,fixed
477,1.968,14,0,0.0,7.837,2,240926.931,fixed
478,2.161,14,2,0.0,8.098,2,228974.881,fixed
479,2.312,14,0,0.0,8.323,2,225531.909,fixed
480,2.396,19,1,0.0,8.128,2,210284.845,fixed
481,2.579,15,1,0.0,8.213,2,210598.821,fixed
482,2.737,15,0,0.0,8.307,2,198070.805,fixed
483,2.835,17,0,0.0,8.26,2,209027.85,fixed
484,2.949,19,0,0.0,8.168,2,216096.135,fixed
485,3.121,17,0,0.0,8.253,2,227773.595,fixed
486,3.228,19,0,0.0,8.127,2,205165.953,fixed
487,3.396,17,0,0.0,8.21,2,199222.903,fixed
488,3.515,21,0,0.0,8.065,2,205272.263,fixed
489,3.699,19,0,0.0,8.089,2,192386.764,fixed
490,3.883,19,0,0.0,8.322,2,234990.648,fixed
491,4.127,21,1,0.0,8.43,2,215605.832,fixed
492,4.219,26,1,0.0,8.213,2,221711.722,fixed
493,4.429,22,0,0.0,8.338,2,220073.966,fixed
494,4.638,22,0,0.0,8.412,2,212870.22,fixed
495,4.848,22,0,0.0,8.412,2,197563.249,fixed
496,4.981,26,0,0.0,8.212,2,205595.619,fixed
497,5.206,24,0,0.0,8.199,2,202678.263,fixed
498,5.33,26,0,0.0,8.053,2,223083.227,fixed
499,5.56,25,0,0.0,8.021,2,183705.519,fixed
500,3.423,21,0,0.0,8.06,0,226999.164,fixed
501,1.766,14,0,0.0,8.125,0,213789.221,fixed
502,0.703,9,0,0.0,8.26,0,229699.122,fixed
503,0.144,3,0,0.0,8.526,0,248224.147,fixed
504,0.017,6,0,0.0,8.533,0,263828.513,fixed
505,0.017,1,0,0.0,9.03,0,303020.595,fixed
506,0.026,1,1,0.0,9.536,0,324278.963,fixed
507,0.034,3,0,0.0,9.78,0,320448.441,fixed
508,0.042,3,0,0.0,9.924,0,314234.613,fixed
509,0.051,1,0,0.0,10.204,0,316440.333,fixed
510,0.067,4,0,0.0,10.248,0,308597.182,fixed
511,0.1,4,0,0.0,10.51,0,299497.943,fixed
512,0.148,8,0,0.0,10.487,0,280580.986,fixed
513,0.198,6,1,0.0,10.611,0,283838.074,fixed
514,0.248,6,0,0.0,10.647,0,237913.058,fixed
515,0.298,6,0,0.0,10.633,0,243428.881,fixed
516,0.336,10,0,0.0,10.368,0,273105.486,fixed
517,0.403,8,1,0.0,10.353,0,216892.915,fixed
518,0.472,8,1,0.0,10.44,0,263733.235,fixed
519,0.537,8,0,0.0,10.414,0,244319.314,fixed
520,0.607,10,3,0.0,10.296,0,271156.483,fixed
521,0.678,8,1,0.0,10.313,0,251470.682,fixed
522,0.752,11,2,0.0,10.136,0,228889.358,fixed
523,0.835,10,0,0.0,10.236,0,254421.038,fixed
524,0.91,12,1,0.0,10.077,0,228651.831,fixed
525,0.992,10,0,0.0,10.163,0,245890.271,fixed
526,1.11,10,4,0.0,10.236,0,234086.404,fixed
527,1.224,11,2,0.0,10.25,0,240401.71,fixed
528,1.297,15,2,0.0,9.877,0,230546.084,fixed
529,1.414,11,2,0.0,9.996,0,261496.673,fixed
530,1.558,12,3,0.0,10.065,0,255217.183,fixed
531,1.664,14,2,0.0,9.946,0,244276.642,fixed
532,1.779,15,2,0.0,9.824,0,243801.049,fixed
533,1.963,13,4,0.0,9.946,0,240324.225,fixed
534,2.092,16,2,0.0,9.882,0,245485.661,fixed
535,2.25,15,1,0.0,9.918,0,206822.033,fixed
536,2.345,17,0,0.0,9.833,0,219530.492,fixed
537,2.551,15,3,0.0,9.94,0,247717.24,fixed
538,2.692,15,0,0.0,10.037,0,217059.778,fixed
539,2.942,15,4,0.0,9.983,0,220413.139,fixed
540,3.0,19,1,0.0,9.717,0,233794.621,fixed
541,3.171,15,1,0.0,9.782,0,209091.328,fixed
542,3.388,16,2,0.0,9.782,0,211428.257,fixed
543,3.65,16,3,0.0,9.766,0,198740.279,fixed
544,3.81,18,2,0.0,9.6,0,204115.971,fixed
545,4.061,17,2,0.0,9.483,0,201167.24,fixed
546,4.212,21,1,0.0,9.248,0,204012.082,fixed
547,4.404,19,0,0.0,9.344,0,203635.768,fixed
548,4.643,21,3,0.0,9.252,0,240712.142,fixed
549,5.043,19,4,0.0,9.241,0,201976.209,fixed
550,5.418,19,3,0.0,9.374,0,227154.543,fixed
551,5.897,20,4,0.0,9.243,0,174921.796,fixed
552,5.922,24,1,0.0,8.856,1,184102.672,fixed
553,6.284,20,2,0.0,8.742,1,147339.399,fixed
554,6.741,20,3,0.0,8.669,1,197053.751,fixed
555,6.816,22,0,0.0,8.37,1,155926.567,fixed
556,7.046,22,2,0.0,8.141,1,179907.031,fixed
557,7.31,23,0,0.0,8.137,1,165479.188,fixed
558,7.523,28,1,0.0,7.878,1,164494.39,fixed
559,7.818,26,0,0.0,7.892,1,172424.918,fixed
560,8.034,29,1,0.0,7.704,1,173828.54,fixed
561,8.36,29,0,0.0,7.691,1,170074.009,fixed
562,8.988,29,3,0.0,7.458,1,160562.793,fixed
563,9.326,29,0,0.0,7.381,1,175371.612,fixed
564,9.36,35,1,0.0,6.774,1,155430.407,fixed
565,9.73,33,0,0.0,6.73,1,183421.002,fixed
566,10.124,35,0,0.0,6.608,1,152705.148,fixed
567,7.91,34,0,0.0,6.728,2,174960.049,fixed
568,5.778,33,1,0.0,6.649,2,194286.956,fixed
569,4.261,27,2,0.0,6.73,2,197662.44,fixed
570,3.045,25,1,0.0,6.599,2,180414.692,fixed
571,2.056,20,0,0.0,6.778,2,208798.981,fixed
572,1.6,18,1,0.0,6.701,2,201382.624,fixed
573,1.292,16,1,0.0,7.062,2,228234.844,fixed
574,1.31,14,2,0.0,7.428,2,222796.678,fixed
575,1.345,13,0,0.0,7.816,2,225473.817,fixed
576,1.422,16,1,0.0,7.715,2,211172.64,fixed
577,1.556,12,0,0.0,8.004,2,215586.589,fixed
578,1.689,12,0,0.0,8.176,2,199967.928,fixed
579,1.783,14,0,0.0,8.212,2,205609.515,fixed
580,1.872,14,0,0.0,8.248,2,225220.173,fixed
581,2.011,13,0,0.0,8.479,2,215322.733,fixed
582,2.126,15,1,0.0,8.519,2,219570.349,fixed
583,2.287,13,1,0.0,8.6,2,212986.919,fixed
584,2.375,15,0,0.0,8.516,2,207065.482,fixed
585,2.547,14,1,0.0,8.606,2,213718.026,fixed
586,2.726,17,0,0.0,8.71,2,198956.306,fixed
587,2.905,17,0,0.0,8.778,2,195270.811,fixed
588,3.021,21,2,0.0,8.305,2,178627.944,fixed
589,3.196,17,0,0.0,8.441,2,188282.613,fixed
590,3.381,18,0,0.0,8.545,2,206604.999,fixed
591,3.577,19,0,0.0,8.726,2,220151.922,fixed
592,3.697,21,0,0.0,8.485,2,182080.361,fixed
593,3.889,19,0,0.0,8.579,2,217455.344,fixed
594,4.0,21,0,0.0,8.336,2,177233.273,fixed
595,4.208,21,0,0.0,8.396,2,193436.604,fixed
596,4.34,24,0,0.0,8.337,2,208218.349,fixed
597,4.553,22,0,0.0,8.44,2,193304.132,fixed
598,4.767,22,0,0.0,8.507,2,200141.721,fixed
599,4.981,22,0,0.0,8.673,2,220484.213,fixed
600,2.879,20,0,0.0,8.444,0,211007.403,fixed
601,1.421,10,0,0.0,8.599,0,218849.76,fixed
602,0.421,4,0,0.0,8.76,0,220814.038,fixed
603,0.009,3,0,0.0,8.713,0,214986.159,fixed
604,0.0,2,0,0.0,8.937,0,289258.52,fixed
605,0.0,0,0,0.0,9.331,0,288864.35,fixed
606,0.009,3,0,0.0,9.63,0,305448.458,fixed
607,0.027,2,0,0.0,10.094,0,321777.538,fixed
608,0.052,5,0,0.0,10.287,0,317077.662,fixed
609,0.078,3,0,0.0,10.506,0,271486.529,fixed
610,0.114,4,1,0.0,10.686,0,282817.867,fixed
611,0.15,4,1,0.0,10.85,0,273607.004,fixed
612,0.179,8,0,0.0,10.487,0,232005.424,fixed
613,0.222,5,0,0.0,10.589,0,241755.794,fixed
614,0.274,6,0,0.0,10.639,0,231166.622,fixed
615,0.328,6,1,0.0,10.736,0,242692.532,fixed
616,0.379,8,2,0.0,10.572,0,229014.754,fixed
617,0.439,6,2,0.0,10.585,0,228243.311,fixed
618,0.487,8,1,0.0,10.359,0,241808.302,fixed
619,0.558,7,2,0.0,10.413,0,238961.371,fixed
620,0.628,10,2,0.0,10.248,0,217317.845,fixed
621,0.721,9,2,0.0,10.413,0,240431.374,fixed
622,0.817,9,2,0.0,10.491,0,226713.973,fixed
623,0.907,9,1,0.0,10.505,0,224171.724,fixed
624,0.964,13,1,0.0,10.141,0,227706.232,fixed
625,1.064,10,1,0.0,10.234,0,217549.262,fixed
626,1.165,10,1,0.0,10.278,0,212706.193,fixed
627,1.234,12,0,0.0,10.138,0,234470.584,fixed
628,1.312,12,1,0.0,9.989,0,214943.171,fixed
629,1.423,11,1,0.0,10.121,0,233273.877,fixed
630,1.504,14,0,0.0,10.065,0,237934.291,fixed
631,1.655,12,3,0.0,10.126,0,216002.265,fixed
632,1.732,14,0,0.0,10.096,0,251657.717,fixed
633,1.907,12,4,0.0,10.117,0,223204.279,fixed
634,2.047,13,1,0.0,10.21,0,231092.535,fixed
635,2.21,13,2,0.0,10.229,0,205589.72,fixed
636,2.311,17,3,0.0,9.827,0,199810.717,fixed
637,2.443,14,0,0.0,9.921,0,211488.605,fixed
638,2.6,14,1,0.0,9.88,0,189246.613,fixed
639,2.76,14,1,0.0,10.0,0,244672.959,fixed
640,2.876,17,1,0.0,9.743,0,206601.22,fixed
641,3.149,16,4,0.0,9.601,0,195431.382,fixed
642,3.307,18,2,0.0,9.378,0,182361.302,fixed
643,3.545,17,2,0.0,9.487,0,216929.78,fixed
644,3.653,20,0,0.0,9.366,0,205760.148,fixed
645,3.949,18,3,0.0,9.417,0,202016.522,fixed
646,4.309,18,4,0.0,9.384,0,193784.317,fixed
647,4.598,18,2,0.0,9.413,0,200429.235,fixed
648,4.793,22,4,0.0,8.95,0,182362.562,fixed
649,5.111,19,2,0.0,9.017,0,182866.234,fixed
650,5.322,19,0,0.0,9.059,0,156198.193,fixed
651,5.659,21,4,0.0,8.905,0,202433.187,fixed
652,5.875,21,2,0.0,8.639,1,182886.874,fixed
653,6.306,19,3,0.0,8.326,1,163927.699,fixed
654,6.565,24,2,0.0,7.943,1,174647.862,fixed
655,6.824,22,0,0.0,7.854,1,154121.667,fixed
656,7.277,26,4,0.0,7.404,1,176599.126,fixed
657,7.566,24,0,0.0,7.397,1,153043.885,fixed
658,7.88,26,0,0.0,7.398,1,161644.6,fixed
659,8.42,28,2,0.0,7.327,1,184084.783,fixed
660,8.353,32,0,0.0,6.885,1,134523.746,fixed
661,8.718,31,0,0.0,7.052,1,177371.481,fixed
662,9.082,31,0,0.0,7.114,1,150445.712,fixed
663,9.447,31,0,0.0,7.176,1,153521.241,fixed
664,9.586,33,0,0.0,7.033,1,170000.051,fixed
665,10.058,31,1,0.0,6.971,1,159821.306,fixed
666,10.182,33,0,0.0,6.832,1,170370.456,fixed
667,7.908,29,1,0.0,6.942,2,165395.638,fixed
668,5.839,27,2,0.0,6.71,2,175218.106,fixed
669,4.276,21,0,0.0,6.821,2,187205.978,fixed
670,2.941,18,2,0.0,7.0,2,230466.783,fixed
671,2.047,16,0,0.0,7.168,2,190959.852,fixed
672,1.427,18,0,0.0,7.243,2,243321.733,fixed
673,1.326,12,0,0.0,7.528,2,207666.224,fixed
674,1.427,12,0,0.0,7.792,2,216309.621,fixed
675,1.516,14,0,0.0,7.794,2,198305.457,fixed
676,1.613,14,0,0.0,7.921,2,225070.447,fixed
677,1.742,12,0,0.0,8.213,2,219114.32,fixed
678,1.882,15,2,0.0,8.224,2,235134.547,fixed
679,2.032,14,0,0.0,8.613,2,241943.251,fixed
680,2.147,17,0,0.0,8.529,2,211223.871,fixed
681,2.33,15,1,0.0,8.409,2,169698.828,fixed
682,2.516,15,1,0.0,8.371,2,190312.357,fixed
683,2.677,15,0,0.0,8.398,2,184147.251,fixed
684,2.742,21,0,0.0,8.259,2,222134.848,fixed
685,2.928,18,0,0.0,8.316,2,193624.496,fixed
686,3.146,18,1,0.0,8.444,2,218600.507,fixed
687,3.344,19,0,0.0,8.43,2,176133.309,fixed
688,3.469,21,0,0.0,8.355,2,188426.552,fixed
689,3.701,19,1,0.0,8.459,2,208760.88,fixed
690,3.828,22,0,0.0,8.296,2,177050.102,fixed
691,4.071,20,1,0.0,8.334,2,199057.394,fixed
692,4.19,22,0,0.0,8.242,2,205988.742,fixed
693,4.39,20,0,0.0,8.317,2,189862.471,fixed
694,4.61,22,0,0.0,8.418,2,196390.347,fixed
695,4.83,22,0,0.0,8.437,2,184239.822,fixed
696,4.856,26,0,0.0,8.152,2,198498.209,fixed
697,5.067,22,0,0.0,8.364,2,245907.227,fixed
698,5.279,22,0,0.0,8.258,2,185745.831,fixed
699,5.396,25,0,0.0,8.163,2,210739.648,fixed
700,3.259,20,0,0.0,7.995,0,209507.486,fixed
701,1.639,12,0,0.0,8.086,0,226809.982,fixed
702,0.573,8,0,0.0,8.041,0,234017.137,fixed
703,0.1,4,0,0.0,8.195,0,227696.631,fixed
704,0.045,6,0,0.0,8.39,0,257333.069,fixed
705,0.071,4,0,0.0,8.791,0,294023.152,fixed
706,0.107,4,0,0.0,9.228,0,310986.228,fixed
707,0.155,5,2,0.0,9.564,0,309157.276,fixed
708,0.193,9,0,0.0,9.635,0,313445.322,fixed
709,0.237,5,0,0.0,10.064,0,319985.13,fixed
710,0.289,6,0,0.0,10.402,0,308191.451,fixed
711,0.342,6,0,0.0,10.628,0,273546.51,fixed
712,0.391,8,1,0.0,10.628,0,296789.933,fixed
713,0.447,6,1,0.0,10.624,0,223593.115,fixed
714,0.504,9,1,0.0,10.481,0,240866.911,fixed
715,0.584,8,2,0.0,10.56,0,238780.17,fixed
716,0.643,10,0,0.0,10.436,0,232912.895,fixed
717,0.719,8,1,0.0,10.532,0,238654.451,fixed
718,0.789,8,0,0.0,10.562,0,214751.785,fixed
719,0.884,9,2,0.0,10.57,0,211969.901,fixed
720,0.931,13,0,0.0,10.208,0,228321.022,fixed
721,1.009,9,0,0.0,10.182,0,208590.754,fixed
722,1.104,10,1,0.0,10.157,0,218661.882,fixed
723,1.191,12,2,0.0,10.009,0,235195.876,fixed
724,1.276,13,1,0.0,9.86,0,234321.547,fixed
725,1.412,13,2,0.0,9.908,0,216213.173,fixed
726,1.535,16,2,0.0,9.72,0,229997.983,fixed
727,1.696,15,2,0.0,9.848,0,231543.712,fixed
728,1.814,17,1,0.0,9.714,0,233100.313,fixed
729,1.947,15,0,0.0,9.796,0,234814.604,fixed
730,2.098,15,1,0.0,9.84,0,221266.359,fixed
731,2.252,15,1,0.0,9.905,0,235447.268,fixed
732,2.354,20,2,0.0,9.565,0,223012.16,fixed
733,2.518,16,1,0.0,9.694,0,235468.432,fixed
734,2.703,18,1,0.0,9.664,0,211114.205,fixed
735,2.891,18,1,0.0,9.754,0,256142.608,fixed
736,3.027,20,1,0.0,9.672,0,241208.886,fixed
737,3.189,18,0,0.0,9.708,0,204692.231,fixed
738,3.36,21,2,0.0,9.615,0,241837.766,fixed
739,3.664,19,4,0.0,9.62,0,209238.507,fixed
740,3.771,21,0,0.0,9.43,0,206176.122,fixed
741,4.184,20,6,0.0,9.419,0,221548.013,fixed
742,4.465,20,2,0.0,9.426,0,215373.425,fixed
743,4.856,20,4,0.0,9.602,0,245888.524,fixed
744,4.96,24,2,0.0,9.164,0,182500.068,fixed
745,5.268,20,2,0.0,9.239,0,225255.066,fixed
746,5.531,21,2,0.0,8.91,0,179278.373,fixed
747,5.811,22,2,0.0,8.768,0,189239.294,fixed
748,6.172,24,4,0.0,8.557,0,220147.51,fixed
749,6.571,24,2,0.0,8.546,0,171051.632,fixed
750,6.911,26,3,0.0,8.258,0,171367.193,fixed
751,7.352,25,2,0.0,8.27,0,166275.449,fixed
752,7.636,29,2,0.0,7.766,1,179300.378,fixed
753,8.224,27,3,0.0,7.582,1,167442.855,fixed
754,8.655,28,1,0.0,7.602,1,169186.617,fixed
755,9.207,28,2,0.0,7.526,1,167234.661,fixed
756,9.105,32,0,0.0,7.205,1,165839.918,fixed
757,9.541,28,1,0.0,7.163,1,172274.777,fixed
758,9.882,29,0,0.0,6.992,1,136508.799,fixed
759,10.235,30,0,0.0,6.979,1,167092.393,fixed
760,10.368,34,0,0.0,6.763,1,169728.357,fixed
761,10.759,34,0,0.0,6.732,1,165338.407,fixed
762,10.899,36,0,0.0,6.401,1,153935.614,fixed
763,11.281,34,0,0.0,6.386,1,169532.623,fixed
764,11.429,38,0,0.0,6.232,1,168797.036,fixed
765,11.846,38,0,0.0,6.27,1,173487.435,fixed
766,12.422,40,1,0.0,6.261,1,176812.895,fixed
767,10.022,36,0,0.0,6.274,2,167968.14,fixed
768,7.696,36,2,0.0,6.103,2,206198.043,fixed
769,5.989,29,0,0.0,6.317,2,200213.113,fixed
770,4.6,26,2,0.0,6.255,2,191044.558,fixed
771,3.272,25,0,0.0,6.377,2,203546.431,fixed
772,2.5,22,2,0.0,6.46,2,226893.576,fixed
773,1.859,17,0,0.0,6.802,2,225963.882,fixed
774,1.681,18,0,0.0,7.117,2,249560.262,fixed
775,1.755,14,0,0.0,7.5,2,239764.912,fixed
776,1.8,16,1,0.0,7.592,2,230871.046,fixed
777,1.947,14,0,0.0,7.881,2,215033.599,fixed
778,2.105,15,0,0.0,8.272,2,252014.633,fixed
779,2.263,15,0,0.0,8.605,2,228006.772,fixed
780,2.333,20,0,0.0,8.377,2,219312.125,fixed
781,2.495,16,0,0.0,8.563,2,218933.552,fixed
782,2.657,16,0,0.0,8.635,2,207922.368,fixed
783,2.828,17,0,0.0,8.737,2,232571.075,fixed
784,2.98,20,1,0.0,8.488,2,191179.979,fixed
785,3.16,18,0,0.0,8.654,2,230117.099,fixed
786,3.36,22,2,0.0,8.531,2,204327.268,fixed
787,3.596,20,1,0.0,8.591,2,214633.643,fixed
788,3.723,22,0,0.0,8.441,2,189794.831,fixed
789,3.921,20,0,0.0,8.497,2,185622.526,fixed
790,4.119,20,0,0.0,8.69,2,227194.783,fixed
791,4.317,20,0,0.0,8.749,2,201541.707,fixed
792,4.352,25,0,0.0,8.338,2,201462.71,fixed
793,4.552,21,0,0.0,8.405,2,219188.126,fixed
794,4.798,21,1,0.0,8.266,2,183986.382,fixed
795,4.906,23,0,0.0,8.134,2,200856.877,fixed
796,5.028,25,0,0.0,8.058,2,223962.478,fixed
797,5.25,24,0,0.0,8.094,2,197682.754,fixed
798,5.382,27,0,0.0,8.062,2,228653.763,fixed
799,5.627,27,0,0.0,8.297,2,256057.945,fixed
800,3.482,23,0,0.0,8.224,0,208267.445,fixed
801,1.839,15,0,0.0,8.446,0,248931.659,fixed
802,0.768,9,0,0.0,8.714,0,255289.471,fixed
803,0.17,4,0,0.0,9.062,0,274208.366,fixed
804,0.026,6,1,0.0,9.028,0,257975.72,fixed
805,0.043,2,0,0.0,9.431,0,305012.186,fixed
806,0.061,2,0,0.0,9.82,0,315881.882,fixed
807,0.087,3,0,0.0,10.2,0,317197.142,fixed
808,0.111,5,0,0.0,10.346,0,325795.337,fixed
809,0.147,4,1,0.0,10.643,0,316674.566,fixed
810,0.178,6,0,0.0,10.719,0,319044.459,fixed
811,0.212,4,0,0.0,10.867,0,268374.76,fixed
812,0.25,7,0,0.0,10.777,0,251239.628,fixed
813,0.292,5,0,0.0,10.904,0,251578.486,fixed
814,0.333,5,0,0.0,10.909,0,232510.152,fixed
815,0.375,5,0,0.0,10.807,0,201572.644,fixed
816,0.41,9,2,0.0,10.498,0,266350.792,fixed
817,0.471,6,3,0.0,10.487,0,230062.002,fixed
818,0.534,7,1,0.0,10.467,0,226638.824,fixed
819,0.602,10,2,0.0,10.232,0,225045.262,fixed
820,0.672,11,1,0.0,10.069,0,238688.905,fixed
821,0.748,9,0,0.0,10.18,0,250732.998,fixed
822,0.839,12,3,0.0,10.175,0,283028.938,fixed
823,0.932,10,1,0.0,10.274,0,255779.229,fixed
824,1.035,12,4,0.0,10.078,0,226126.272,fixed
825,1.132,10,1,0.0,10.266,0,263869.065,fixed
826,1.25,11,2,0.0,10.371,0,242089.603,fixed
827,1.369,12,1,0.0,10.457,0,243524.487,fixed
828,1.451,16,2,0.0,10.04,0,208569.754,fixed
829,1.558,12,0,0.0,10.253,0,259598.148,fixed
830,1.694,12,2,0.0,10.2,0,191570.144,fixed
831,1.818,12,1,0.0,10.253,0,231499.371,fixed
832,1.936,15,2,0.0,10.134,0,237244.525,fixed
833,2.102,14,2,0.0,10.111,0,211048.623,fixed
834,2.22,17,1,0.0,9.99,0,237036.303,fixed
835,2.38,15,1,0.0,9.973,0,200985.717,fixed
836,2.495,17,1,0.0,9.857,0,233458.718,fixed
837,2.682,15,2,0.0,9.916,0,216246.133,fixed
838,2.822,15,0,0.0,9.953,0,225256.726,fixed
839,3.058,16,3,0.0,9.865,0,212898.438,fixed
840,3.151,20,2,0.0,9.42,0,213381.549,fixed
841,3.461,19,4,0.0,9.351,0,208514.4,fixed
842,3.796,19,4,0.0,9.358,0,204150.034,fixed
843,3.99,21,2,0.0,9.148,0,206028.901,fixed
844,4.162,23,1,0.0,8.977,0,202532.999,fixed
845,4.51,21,3,0.0,8.974,0,203822.902,fixed
846,4.74,24,2,0.0,8.757,0,205568.503,fixed
847,5.021,22,1,0.0,8.823,0,191518.704,fixed
848,5.263,25,2,0.0,8.733,0,211905.495,fixed
849,5.505,23,0,0.0,8.779,0,174364.72,fixed
850,6.135,23,6,0.0,8.628,0,182168.246,fixed
851,6.552,24,2,0.0,8.574,0,170215.734,fixed
852,6.828,28,4,0.0,7.929,1,179179.978,fixed
853,7.271,24,2,0.0,7.838,1,158990.081,fixed
854,7.655,25,1,0.0,7.747,1,159129.018,fixed
855,8.048,25,1,0.0,7.69,1,164412.772,fixed
856,8.274,29,1,0.0,7.441,1,150837.912,fixed
857,8.607,28,0,0.0,7.53,1,171250.78,fixed
858,8.744,31,0,0.0,7.269,1,150348.25,fixed
859,9.188,29,1,0.0,7.212,1,163379.78,fixed
860,9.419,31,1,0.0,6.961,1,156983.691,fixed
861,9.882,30,1,0.0,6.976,1,167313.202,fixed
862,10.369,31,1,0.0,6.942,1,166017.584,fixed
863,10.75,32,0,0.0,6.833,1,157627.458,fixed
864,10.648,38,0,0.0,6.364,1,142826.333,fixed
865,11.034,34,0,0.0,6.352,1,164883.291,fixed
866,11.432,35,0,0.0,6.316,1,166138.304,fixed
867,8.922,34,0,0.0,6.171,2,174874.159,fixed
868,6.824,32,1,0.0,6.066,2,175431.692,fixed
869,5.308,29,0,0.0,6.352,2,214475.573,fixed
870,3.783,27,1,0.0,6.292,2,201354.538,fixed
871,2.783,23,0,0.0,6.667,2,217931.866,fixed
872,1.957,22,2,0.0,6.667,2,208943.638,fixed
873,1.728,17,0,0.0,6.995,2,220205.24,fixed
874,1.424,14,0,0.0,7.306,2,220932.752,fixed
875,1.424,11,0,0.0,7.587,2,207296.183,fixed
876,1.505,16,1,0.0,7.498,2,224943.674,fixed
877,1.632,12,0,0.0,7.834,2,219982.316,fixed
878,1.768,13,0,0.0,8.146,2,221294.709,fixed
879,1.957,14,2,0.0,8.344,2,216762.075,fixed
880,2.063,16,0,0.0,8.309,2,210480.487,fixed
881,2.211,14,0,0.0,8.368,2,219270.853,fixed
882,2.33,18,0,0.0,8.306,2,215855.519,fixed
883,2.547,16,2,0.0,8.313,2,209065.574,fixed
884,2.67,19,0,0.0,8.285,2,207275.776,fixed
885,2.856,18,0,0.0,8.413,2,196743.933,fixed
886,3.041,18,0,0.0,8.495,2,193043.268,fixed
887,3.305,19,2,0.0,8.418,2,182595.515,fixed
888,3.364,23,0,0.0,8.128,2,200875.242,fixed
889,3.556,19,0,0.0,8.28,2,215385.0,fixed
890,3.758,20,0,0.0,8.421,2,198414.493,fixed
891,3.881,22,0,0.0,8.328,2,181215.705,fixed
892,4.0,22,0,0.0,8.328,2,217387.541,fixed
893,4.194,20,0,0.0,8.488,2,218917.601,fixed
894,4.346,22,1,0.0,8.359,2,202297.262,fixed
895,4.538,20,0,0.0,8.36,2,201388.781,fixed
896,4.651,23,0,0.0,8.257,2,215951.399,fixed
897,4.858,22,0,0.0,8.455,2,238790.398,fixed
898,5.075,23,0,0.0,8.45,2,201192.837,fixed
899,5.292,23,0,0.0,8.463,2,196273.2,fixed
900,3.127,23,0,0.0,8.075,0,223299.299,fixed
901,1.609,14,0,0.0,8.235,0,234362.285,fixed
902,0.618,9,0,0.0,8.612,0,259031.387,fixed
903,0.136,4,0,0.0,9.031,0,288848.082,fixed
904,0.071,4,0,0.0,9.251,0,278977.569,fixed
905,0.089,2,0,0.0,9.704,0,296050.863,fixed
906,0.105,4,0,0.0,10.005,0,329009.857,fixed
907,0.123,2,0,0.0,10.359,0,303878.846,fixed
908,0.138,4,0,0.0,10.41,0,297619.389,fixed
909,0.174,4,1,0.0,10.566,0,284339.143,fixed
910,0.209,4,0,0.0,10.82,0,301489.245,fixed
911,0.252,5,0,0.0,10.924,0,252658.103,fixed
912,0.291,9,2,0.0,10.488,0,216841.776,fixed
913,0.345,6,1,0.0,10.558,0,235191.716,fixed
914,0.397,6,0,0.0,10.606,0,231250.363,fixed
915,0.441,8,0,0.0,10.468,0,249011.527,fixed
916,0.483,8,0,0.0,10.317,0,252432.32,fixed
917,0.538,6,1,0.0,10.252,0,234911.982,fixed
918,0.595,10,0,0.0,10.144,0,270915.612,fixed
919,0.681,9,2,0.0,10.112,0,227794.289,fixed
920,0.758,12,1,0.0,10.086,0,268730.504,fixed
921,0.866,12,1,0.0,10.16,0,242887.779,fixed
922,0.983,13,1,0.0,10.222,0,233096.063,fixed
923,1.122,13,3,0.0,10.186,0,219825.693,fixed
924,1.214,17,2,0.0,9.788,0,207050.783,fixed
925,1.345,14,1,0.0,9.93,0,256476.04,fixed
926,1.504,14,3,0.0,10.018,0,221483.98,fixed
927,1.628,14,0,0.0,10.111,0,222690.876,fixed
928,1.768,16,3,0.0,9.997,0,230098.144,fixed
929,1.893,14,0,0.0,10.125,0,232814.711,fixed
930,2.036,16,3,0.0,9.968,0,220443.858,fixed
931,2.182,14,1,0.0,10.09,0,230398.814,fixed
932,2.309,16,2,0.0,9.836,0,202243.786,fixed
933,2.459,14,1,0.0,9.868,0,230935.017,fixed
934,2.636,14,2,0.0,9.885,0,208481.33,fixed
935,2.819,14,2,0.0,9.89,0,204319.983,fixed
936,2.916,20,2,0.0,9.58,0,217545.025,fixed
937,3.143,18,2,0.0,9.479,0,192352.258,fixed
938,3.379,18,2,0.0,9.55,0,217319.999,fixed
939,3.486,20,0,0.0,9.389,0,196192.517,fixed
940,3.642,22,1,0.0,9.252,0,207465.904,fixed
941,3.904,20,2,0.0,9.295,0,222810.288,fixed
942,4.106,23,2,0.0,9.187,0,222218.324,fixed
943,4.436,21,3,0.0,9.124,0,193577.236,fixed
944,4.644,23,2,0.0,8.963,0,199623.767,fixed
945,5.062,22,4,0.0,8.97,0,200908.681,fixed
946,5.457,22,3,0.0,8.869,0,178807.625,fixed
947,5.753,22,1,0.0,8.946,0,190877.231,fixed
948,5.863,26,2,0.0,8.475,0,173914.701,fixed
949,6.363,22,4,0.0,8.469,0,191613.619,fixed
950,6.689,23,1,0.0,8.49,0,182190.134,fixed
951,7.184,23,3,0.0,8.378,0,175840.119,fixed
952,7.448,25,2,0.0,7.95,1,148190.91,fixed
